LogEntry{timestamp=2024-01-01T00:05:48.427, level='ERROR', service='com.example.NotificationService', message='Authentication failed - user: user_6868'}
LogEntry{timestamp=2024-01-03T10:33:44.298, level='ERROR', service='com.example.InventoryService', message='Authentication failed - user: user_8335'}
LogEntry{timestamp=2024-01-05T14:53:26.808, level='ERROR', service='com.example.ReportService', message='Authentication failed - user: user_4141'}
LogEntry{timestamp=2024-01-03T02:37:09.804, level='ERROR', service='com.example.ReportService', message='Authentication failed - user: user_8437'}
LogEntry{timestamp=2024-01-07T16:49:28.236, level='ERROR', service='com.example.ReportService', message='Authentication failed - user: user_7985'}
LogEntry{timestamp=2024-01-09T06:07:19.084, level='ERROR', service='com.example.PaymentService', message='Authentication failed - user: user_2402'}
LogEntry{timestamp=2024-01-03T10:26:01.722, level='ERROR', service='com.example.InventoryService', message='Authentication failed - user: user_3315'}
LogEntry{timestamp=2024-01-01T10:33:31.038, level='ERROR', service='com.example.PaymentService', message='Authentication failed - user: user_7977'}
LogEntry{timestamp=2024-01-06T15:41:20.284, level='ERROR', service='com.example.NotificationService', message='Authentication failed - user: user_6533'}
LogEntry{timestamp=2024-01-06T14:20:09.078, level='ERROR', service='com.example.NotificationService', message='Authentication failed - user: user_3376'}
LogEntry{timestamp=2024-01-05T07:02:40.560, level='ERROR', service='com.example.InventoryService', message='Authentication failed - user: user_8980'}
LogEntry{timestamp=2024-01-02T02:19:30.520, level='ERROR', service='com.example.ShippingService', message='Authentication failed - user: user_1976'}
LogEntry{timestamp=2024-01-05T08:13:50.967, level='ERROR', service='com.example.CustomerService', message='Authentication failed - user: user_9578'}
LogEntry{timestamp=2024-01-07T02:54:03.600, level='ERROR', service='com.example.AuthService', message='Authentication failed - user: user_9817'}
LogEntry{timestamp=2024-01-02T21:25:09.240, level='ERROR', service='com.example.ReportService', message='Authentication failed - user: user_5019'}
LogEntry{timestamp=2024-01-09T16:40:20.448, level='ERROR', service='com.example.ReportService', message='Authentication failed - user: user_3008'}
LogEntry{timestamp=2024-01-02T07:21:18.306, level='ERROR', service='com.example.OrderService', message='Authentication failed - user: user_2531'}
LogEntry{timestamp=2024-01-07T01:58:02.806, level='ERROR', service='com.example.NotificationService', message='Authentication failed - user: user_9210'}
LogEntry{timestamp=2024-01-04T21:36:53.176, level='ERROR', service='com.example.OrderService', message='Authentication failed - user: user_7788'}
LogEntry{timestamp=2024-01-04T08:59:40.248, level='ERROR', service='com.example.NotificationService', message='Authentication failed - user: user_9521'}
LogEntry{timestamp=2024-01-03T10:10:34.361, level='ERROR', service='com.example.ReportService', message='Authentication failed - user: user_1505'}
LogEntry{timestamp=2024-01-01T09:04:22.130, level='ERROR', service='com.example.UserService', message='Authentication failed - user: user_7353'}
LogEntry{timestamp=2024-01-06T15:39:33.360, level='ERROR', service='com.example.PaymentService', message='Authentication failed - user: user_1892'}
LogEntry{timestamp=2024-01-03T20:57:56.540, level='ERROR', service='com.example.PaymentService', message='Authentication failed - user: user_7721'}
LogEntry{timestamp=2024-01-01T19:06:04.080, level='ERROR', service='com.example.ShippingService', message='Authentication failed - user: user_8461'}
LogEntry{timestamp=2024-01-09T14:02:36.900, level='ERROR', service='com.example.NotificationService', message='Authentication failed - user: user_9991'}
LogEntry{timestamp=2024-01-08T07:32:41.508, level='ERROR', service='com.example.AuthService', message='Authentication failed - user: user_5712'}
LogEntry{timestamp=2024-01-02T02:09:38.868, level='ERROR', service='com.example.DatabaseService', message='Authentication failed - user: user_5212'}
LogEntry{timestamp=2024-01-05T02:40:22.959, level='ERROR', service='com.example.ShippingService', message='Authentication failed - user: user_9164'}
LogEntry{timestamp=2024-01-07T10:07:51.450, level='ERROR', service='com.example.UserService', message='Authentication failed - user: user_8829'}
LogEntry{timestamp=2024-01-09T17:59:36.519, level='ERROR', service='com.example.OrderService', message='Authentication failed - user: user_4135'}
LogEntry{timestamp=2024-01-07T11:52:36.464, level='ERROR', service='com.example.ShippingService', message='Authentication failed - user: user_5066'}
LogEntry{timestamp=2024-01-10T02:08:28.590, level='ERROR', service='com.example.UserService', message='Authentication failed - user: user_7513'}
LogEntry{timestamp=2024-01-09T17:50:09.612, level='ERROR', service='com.example.AuthService', message='Authentication failed - user: user_4315'}
LogEntry{timestamp=2024-01-08T02:34:08.603, level='ERROR', service='com.example.PaymentService', message='Authentication failed - user: user_9685'}
LogEntry{timestamp=2024-01-08T11:01:28.704, level='ERROR', service='com.example.DatabaseService', message='Authentication failed - user: user_6288'}
LogEntry{timestamp=2024-01-02T13:19:42.248, level='ERROR', service='com.example.ReportService', message='Authentication failed - user: user_3544'}
LogEntry{timestamp=2024-01-07T19:10:51.039, level='ERROR', service='com.example.ReportService', message='Authentication failed - user: user_1380'}
LogEntry{timestamp=2024-01-08T00:22:20.744, level='ERROR', service='com.example.PaymentService', message='Authentication failed - user: user_1001'}
LogEntry{timestamp=2024-01-03T12:10:36.308, level='ERROR', service='com.example.CustomerService', message='Authentication failed - user: user_4353'}
LogEntry{timestamp=2024-01-01T20:47:12.702, level='ERROR', service='com.example.CustomerService', message='Authentication failed - user: user_6300'}
LogEntry{timestamp=2024-01-05T17:31:37.430, level='ERROR', service='com.example.DatabaseService', message='Authentication failed - user: user_3172'}
LogEntry{timestamp=2024-01-06T09:29:22.314, level='ERROR', service='com.example.PaymentService', message='Authentication failed - user: user_4537'}
LogEntry{timestamp=2024-01-05T17:06:37.008, level='ERROR', service='com.example.PaymentService', message='Authentication failed - user: user_7952'}
LogEntry{timestamp=2024-01-06T15:21:31.332, level='ERROR', service='com.example.AuthService', message='Authentication failed - user: user_1669'}
LogEntry{timestamp=2024-01-04T09:03:08.925, level='ERROR', service='com.example.InventoryService', message='Authentication failed - user: user_3088'}
LogEntry{timestamp=2024-01-04T04:08:53.870, level='ERROR', service='com.example.PaymentService', message='Authentication failed - user: user_2519'}
LogEntry{timestamp=2024-01-04T13:56:10.702, level='ERROR', service='com.example.CustomerService', message='Authentication failed - user: user_8592'}
LogEntry{timestamp=2024-01-03T20:46:53.805, level='ERROR', service='com.example.CustomerService', message='Authentication failed - user: user_9512'}
LogEntry{timestamp=2024-01-07T02:42:32.955, level='ERROR', service='com.example.OrderService', message='Authentication failed - user: user_4416'}
LogEntry{timestamp=2024-01-04T01:36:30.040, level='ERROR', service='com.example.CustomerService', message='Authentication failed - user: user_2026'}
LogEntry{timestamp=2024-01-08T06:32:23.368, level='ERROR', service='com.example.NotificationService', message='Authentication failed - user: user_6848'}
LogEntry{timestamp=2024-01-08T12:42:22.522, level='ERROR', service='com.example.ShippingService', message='Authentication failed - user: user_1815'}
LogEntry{timestamp=2024-01-09T17:13:22.443, level='ERROR', service='com.example.CustomerService', message='Authentication failed - user: user_2623'}
LogEntry{timestamp=2024-01-08T04:44:24.340, level='ERROR', service='com.example.OrderService', message='Authentication failed - user: user_2901'}
LogEntry{timestamp=2024-01-11T00:17:00.096, level='ERROR', service='com.example.InventoryService', message='Authentication failed - user: user_5536'}
LogEntry{timestamp=2024-01-05T23:07:25.011, level='ERROR', service='com.example.OrderService', message='Authentication failed - user: user_3876'}
LogEntry{timestamp=2024-01-04T08:28:34.801, level='ERROR', service='com.example.ShippingService', message='Authentication failed - user: user_5857'}
LogEntry{timestamp=2024-01-06T12:15:38.880, level='ERROR', service='com.example.InventoryService', message='Authentication failed - user: user_4009'}
LogEntry{timestamp=2024-01-02T05:31:10.808, level='ERROR', service='com.example.InventoryService', message='Authentication failed - user: user_6116'}
LogEntry{timestamp=2024-01-06T19:49:32.100, level='ERROR', service='com.example.NotificationService', message='Authentication failed - user: user_8263'}
LogEntry{timestamp=2024-01-08T18:50:47.286, level='ERROR', service='com.example.ReportService', message='Authentication failed - user: user_6961'}
LogEntry{timestamp=2024-01-08T08:31:21.864, level='ERROR', service='com.example.InventoryService', message='Authentication failed - user: user_3661'}
LogEntry{timestamp=2024-01-07T07:43:03, level='ERROR', service='com.example.ShippingService', message='Authentication failed - user: user_2594'}
LogEntry{timestamp=2024-01-03T15:19:11.919, level='ERROR', service='com.example.OrderService', message='Authentication failed - user: user_4772'}
LogEntry{timestamp=2024-01-06T08:30:05.647, level='ERROR', service='com.example.AuthService', message='Authentication failed - user: user_7283'}
LogEntry{timestamp=2024-01-06T03:26:44.246, level='ERROR', service='com.example.UserService', message='Authentication failed - user: user_8053'}
LogEntry{timestamp=2024-01-08T03:44:20.454, level='ERROR', service='com.example.UserService', message='Authentication failed - user: user_8814'}
LogEntry{timestamp=2024-01-06T16:30:33.271, level='ERROR', service='com.example.ShippingService', message='Authentication failed - user: user_8997'}
LogEntry{timestamp=2024-01-03T07:09:46.608, level='ERROR', service='com.example.ShippingService', message='Authentication failed - user: user_8654'}
LogEntry{timestamp=2024-01-10T15:06:27.963, level='ERROR', service='com.example.CustomerService', message='Authentication failed - user: user_9844'}
LogEntry{timestamp=2024-01-03T15:21:30.408, level='ERROR', service='com.example.OrderService', message='Authentication failed - user: user_7593'}
LogEntry{timestamp=2024-01-03T05:56:14.908, level='ERROR', service='com.example.OrderService', message='Authentication failed - user: user_9693'}
LogEntry{timestamp=2024-01-09T09:43:42.510, level='ERROR', service='com.example.CustomerService', message='Authentication failed - user: user_2377'}
LogEntry{timestamp=2024-01-05T00:19:00.410, level='ERROR', service='com.example.ShippingService', message='Authentication failed - user: user_1632'}
LogEntry{timestamp=2024-01-02T14:26:48.740, level='ERROR', service='com.example.OrderService', message='Authentication failed - user: user_1379'}
LogEntry{timestamp=2024-01-02T22:41:36.236, level='ERROR', service='com.example.CustomerService', message='Authentication failed - user: user_6852'}
LogEntry{timestamp=2024-01-07T16:32:27.734, level='ERROR', service='com.example.OrderService', message='Authentication failed - user: user_1763'}
LogEntry{timestamp=2024-01-06T10:10:36.993, level='ERROR', service='com.example.AuthService', message='Authentication failed - user: user_2193'}
LogEntry{timestamp=2024-01-03T10:48:41.010, level='ERROR', service='com.example.PaymentService', message='Authentication failed - user: user_1396'}
LogEntry{timestamp=2024-01-05T14:52:55.900, level='ERROR', service='com.example.UserService', message='Authentication failed - user: user_8554'}
LogEntry{timestamp=2024-01-07T17:08:25.405, level='ERROR', service='com.example.PaymentService', message='Authentication failed - user: user_4353'}
LogEntry{timestamp=2024-01-02T08:22:13.501, level='ERROR', service='com.example.ShippingService', message='Authentication failed - user: user_4121'}
